"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"191458",457.5,117.5,10662,3441,29,24,34,97,20,1207,7159,35,56
"191459",458.5,117.5,10520,3141,28,20,24,93,21,1352,7326,34,51
"191460",459.5,117.5,10443,3104,25,29,37,107,22,1378,7293,36,50
"191461",460.5,117.5,10591,3214,38,18,21,104,19,1269,7412,35,52
"191462",461.5,117.5,10524,3351,24,18,38,96,21,1285,7423,33,54
"191463",462.5,117.5,10922,3506,20,16,25,91,17,1165,7186,34,57
"191464",463.5,117.5,11102,3668,26,23,19,96,28,1077,7086,33,59
"191465",464.5,117.5,10687,3418,28,24,32,108,24,1215,7333,36,55
"191466",465.5,117.5,10498,3285,32,18,28,103,20,1296,7306,45,53
"191467",466.5,117.5,10018,3029,31,23,36,93,19,1342,7084,37,49
"191468",467.5,117.5,9894,2897,31,30,28,104,25,1234,7032,23,47
"191469",468.5,117.5,10373,3167,20,27,27,105,26,1372,7522,28,51
"191472",471.5,117.5,10340,3399,26,22,41,94,19,1090,6971,26,55
"191473",472.5,117.5,10661,3426,27,11,33,87,24,1018,6740,26,56
"191474",473.5,117.5,10455,3195,26,29,42,88,20,1315,7151,36,52
"191475",474.5,117.5,10655,3300,22,20,25,111,24,1253,7140,34,54
"191476",475.5,117.5,10757,3341,29,17,29,104,30,1278,7321,29,54
"191477",476.5,117.5,10813,3414,32,22,35,102,26,1276,7211,48,55
"191478",477.5,117.5,10851,3322,17,24,25,90,34,1191,7172,28,54
"191479",478.5,117.5,10677,3308,28,28,28,92,31,1255,7334,39,54
"191480",479.5,117.5,10975,3613,31,27,28,97,25,1174,6997,38,59
"191481",480.5,117.5,11379,3973,28,22,23,103,15,999,6890,44,64
"191482",481.5,117.5,10775,3332,25,25,31,93,35,1230,7217,30,54
"191483",482.5,117.5,10875,3539,27,18,29,99,39,1146,7234,33,57
"191484",483.5,117.5,10957,3504,22,23,22,99,22,1174,7207,48,57
"191485",484.5,117.5,10980,3560,28,16,35,82,22,1111,7213,33,58
"191486",485.5,117.5,10799,3448,28,17,31,98,17,1139,7063,40,56
"191487",486.5,117.5,11041,3533,26,22,34,101,25,1133,7271,34,57
"191488",487.5,117.5,11086,3598,29,11,27,80,36,788,5505,38,58
"191489",488.5,117.5,10604,3635,30,21,26,105,26,1304,7422,27,59
"191490",489.5,117.5,10911,3696,31,25,43,93,25,1093,6903,38,60
"191491",490.5,117.5,10987,3589,33,24,28,101,24,1135,7241,38,58
"191492",491.5,117.5,11035,3820,24,14,25,87,21,1036,7063,42,62
"191493",492.5,117.5,11298,3755,30,18,23,111,23,999,6893,36,61
"191570",69.5,116.5,11018,3588,26,22,28,90,20,1059,7319,33,58
"191571",70.5,116.5,11066,3526,34,32,23,108,25,1093,7300,32,57
"191572",71.5,116.5,11084,3730,22,26,24,87,19,1116,7178,29,60
"191573",72.5,116.5,10791,3362,33,24,28,97,31,1235,7410,30,55
"191772",271.5,116.5,10186,3252,41,22,28,104,26,1126,6883,33,53
"191773",272.5,116.5,10559,3332,24,27,37,111,26,1225,7313,41,54
"191774",273.5,116.5,10883,3512,26,25,16,102,21,1125,7141,34,57
"191775",274.5,116.5,10575,3452,25,35,36,99,28,1082,6800,36,56
"191783",282.5,116.5,9143,3036,25,34,32,96,33,940,6263,40,49
"191784",283.5,116.5,11258,3840,25,25,34,105,18,1030,7002,39,62
"191785",284.5,116.5,11029,3588,28,22,25,108,21,1090,7265,34,58
"191786",285.5,116.5,10863,3655,31,13,31,98,21,1085,6994,37,59
"191787",286.5,116.5,11426,4082,33,23,32,100,26,947,6908,42,66
"191788",287.5,116.5,10869,3574,24,24,26,101,24,1127,7190,36,58
"191789",288.5,116.5,10728,3515,23,32,36,107,17,1115,7115,40,57
"191790",289.5,116.5,11124,3897,25,25,31,96,23,986,6971,45,63
"191791",290.5,116.5,10821,3593,30,26,28,97,24,1169,7158,40,58
"191792",291.5,116.5,11014,3644,36,21,37,111,22,1155,7338,37,59
"191793",292.5,116.5,10652,3342,29,26,46,112,23,1213,7245,36,54
"191794",293.5,116.5,11699,4245,24,16,19,107,23,861,6811,18,69
"191795",294.5,116.5,11781,4200,34,27,21,88,20,802,6816,39,68
"191796",295.5,116.5,11548,4049,34,33,23,113,34,885,6991,41,66
"191797",296.5,116.5,11771,4333,27,26,24,96,25,789,6719,31,70
"191798",297.5,116.5,11611,4228,42,24,23,85,28,849,6844,41,68
"191799",298.5,116.5,11697,4263,32,27,21,102,25,774,6948,41,69
"191800",299.5,116.5,11425,3975,34,24,31,118,21,1002,6945,27,64
"191801",300.5,116.5,11137,3774,30,28,23,127,32,1070,7232,38,61
"191802",301.5,116.5,11016,3573,27,24,37,93,22,1152,7126,37,58
"191803",302.5,116.5,11054,3595,23,19,20,95,23,1104,7087,39,58
"191804",303.5,116.5,10899,3551,31,17,23,103,33,1078,7208,41,58
"191805",304.5,116.5,11221,3826,35,26,29,101,22,1014,7013,31,62
"191806",305.5,116.5,11176,3915,29,34,34,90,22,966,7027,30,63
"191807",306.5,116.5,9459,3421,37,24,32,97,17,980,6604,37,56
"191808",307.5,116.5,10744,3536,29,16,32,100,24,1007,6763,36,57
"191809",308.5,116.5,9692,3139,25,19,30,88,20,986,6303,28,51
"191810",309.5,116.5,10036,3225,28,23,22,89,20,1001,6523,26,52
"191811",310.5,116.5,9705,3282,32,49,33,95,28,878,6117,31,53
"191813",312.5,116.5,10825,3744,31,26,29,77,21,1047,6977,29,61
"191814",313.5,116.5,10995,3854,30,27,17,93,16,1007,6918,41,62
"191815",314.5,116.5,10455,3422,33,27,35,107,24,1062,7048,28,56
"191929",428.5,116.5,10947,3477,21,26,19,96,22,1136,7151,43,56
"191930",429.5,116.5,11241,3653,28,29,27,90,26,865,6064,32,59
"191931",430.5,116.5,9692,3385,25,24,26,95,15,1162,7319,29,55
"191933",432.5,116.5,11301,3955,35,22,38,117,22,1067,6926,37,64
"191934",433.5,116.5,10847,3604,31,27,28,122,23,1136,7055,34,58
"191935",434.5,116.5,10785,3676,32,15,26,88,29,1106,6863,30,60
"191936",435.5,116.5,10935,3440,29,24,19,95,25,1136,7208,34,56
"191937",436.5,116.5,10934,3559,36,21,30,94,31,1194,7087,35,58
"191938",437.5,116.5,10934,3556,33,28,38,103,27,1030,6506,36,58
"191939",438.5,116.5,11033,3551,33,22,33,103,28,1143,6907,39,58
"191940",439.5,116.5,11123,3750,27,33,31,68,26,1083,6497,27,61
"191941",440.5,116.5,10870,3767,26,19,27,116,20,1057,7111,31,61
"191945",444.5,116.5,10883,3639,22,16,28,108,27,1129,7080,35,59
"191946",445.5,116.5,10923,3754,32,23,23,101,22,1120,7071,37,61
"191947",446.5,116.5,10920,3597,32,19,32,102,15,1144,7129,42,58
"191948",447.5,116.5,10965,3618,29,19,32,104,19,1131,7116,35,59
"191949",448.5,116.5,10969,3597,28,28,31,117,22,1046,6843,37,58
"191950",449.5,116.5,9625,3416,29,18,28,98,16,1058,6450,35,55
"191951",450.5,116.5,10074,3180,26,20,36,95,21,1054,6302,38,52
"191952",451.5,116.5,10310,3294,28,29,35,98,25,1055,6673,28,53
"191953",452.5,116.5,10158,3186,33,27,26,97,21,1072,6684,39,52
"191954",453.5,116.5,10302,3245,30,26,31,89,29,1156,6666,31,53
"191955",454.5,116.5,10282,3227,21,18,36,111,28,1265,6824,37,52
"191956",455.5,116.5,10401,3273,16,21,23,88,21,1116,6791,31,53
"191957",456.5,116.5,10426,3391,29,24,32,113,21,1190,7325,31,55
"191958",457.5,116.5,10361,3179,31,28,40,91,20,1377,7382,40,52
"191959",458.5,116.5,10245,3132,28,24,27,111,26,1384,7377,37,51
"191960",459.5,116.5,10550,3083,16,16,31,111,22,1332,7405,35,50
"191961",460.5,116.5,10437,3286,23,23,29,110,20,1293,7564,28,53
"191962",461.5,116.5,10850,3377,29,20,30,112,32,1213,7177,43,55
"191963",462.5,116.5,11049,3702,28,26,33,111,24,1130,6967,32,60
"191964",463.5,116.5,11459,4124,28,17,20,100,20,925,6946,27,67
"191965",464.5,116.5,10739,3403,33,21,35,102,30,1253,7088,29,55
"191966",465.5,116.5,10629,3258,30,34,27,94,23,1268,7122,47,53
"191967",466.5,116.5,10449,3081,32,27,46,107,25,1347,7360,24,50
"191968",467.5,116.5,10145,2927,19,26,40,98,20,1409,7346,33,48
"191971",470.5,116.5,10459,3190,26,27,28,91,19,1303,7199,31,52
"191972",471.5,116.5,10719,3396,17,23,30,89,12,1136,6970,34,55
"191973",472.5,116.5,10614,3419,26,27,29,96,15,1139,7143,33,55
"191974",473.5,116.5,10953,3323,28,26,28,81,24,1240,7229,35,54
"191975",474.5,116.5,10681,3364,22,26,33,108,26,1232,7124,34,55
"191976",475.5,116.5,10410,3382,28,19,30,92,16,1257,7161,25,55
"191977",476.5,116.5,10857,3341,38,18,33,89,23,1199,7216,34,54
"191978",477.5,116.5,10869,3396,29,17,24,68,31,1230,7305,20,55
"191979",478.5,116.5,10571,3372,22,18,35,111,20,1272,7069,23,55
"191980",479.5,116.5,10982,3603,32,27,32,80,22,1175,7218,36,58
"191981",480.5,116.5,11371,4042,38,30,31,92,19,888,6841,34,65
"191982",481.5,116.5,10646,3235,25,21,23,86,30,1387,7226,29,53
"191983",482.5,116.5,10892,3450,15,21,25,93,22,1176,7079,48,56
"191984",483.5,116.5,10873,3450,21,29,44,111,26,1235,7269,28,56
"191985",484.5,116.5,10933,3438,25,24,19,102,30,1136,7214,32,56
"191986",485.5,116.5,10763,3518,33,22,31,100,22,1143,7163,29,57
"191987",486.5,116.5,10851,3510,32,28,32,103,22,1182,7020,33,57
"191988",487.5,116.5,10795,3468,24,31,22,102,22,953,6501,41,56
"191989",488.5,116.5,11019,3567,30,24,22,110,24,1135,7193,41,58
"191990",489.5,116.5,10841,3738,44,26,27,74,20,1111,6869,36,61
"191991",490.5,116.5,10800,3588,24,22,28,105,26,1066,6992,34,58
"191992",491.5,116.5,11150,3737,39,11,24,98,20,1009,6985,35,61
"191993",492.5,116.5,10883,3649,36,21,26,119,25,1044,6893,36,59
"191994",493.5,116.5,10598,3273,22,24,39,93,17,1148,6739,37,53
"192060",59.5,115.5,12166,5114,29,25,26,109,20,295,5820,34,83
"192070",69.5,115.5,10498,3439,29,23,44,103,21,1156,7344,43,56
"192071",70.5,115.5,11010,3566,37,22,27,114,29,1097,7261,31,58
"192072",71.5,115.5,11115,3556,34,24,30,86,24,1132,7230,43,58
"192271",270.5,115.5,10531,3360,38,26,22,98,20,1156,7299,37,55
"192272",271.5,115.5,10736,3331,29,18,33,107,30,1231,7114,29,54
"192273",272.5,115.5,10152,3307,25,24,33,101,20,1047,6625,32,54
"192274",273.5,115.5,10635,3437,22,26,31,89,35,1143,7113,34,56
"192284",283.5,115.5,10608,3466,30,17,22,106,29,1145,7329,35,56
"192285",284.5,115.5,10845,3460,28,25,29,100,20,1164,7212,39,56
"192286",285.5,115.5,11043,3576,34,18,28,103,19,1053,7070,35,58
"192287",286.5,115.5,11408,3905,28,23,18,91,29,911,6782,32,63
"192288",287.5,115.5,10913,3689,26,26,30,105,30,1065,7142,35,60
"192289",288.5,115.5,10680,3434,32,22,30,92,25,1206,7211,42,56
"192290",289.5,115.5,11242,3944,28,22,31,108,21,940,6893,20,64
"192291",290.5,115.5,11020,3445,27,29,33,96,19,1107,7108,27,56
"192292",291.5,115.5,10875,3389,23,22,31,92,23,1185,7243,34,55
"192293",292.5,115.5,10852,3353,29,19,33,90,22,1219,7352,27,54
"192294",293.5,115.5,11665,4193,28,23,24,100,17,865,6815,31,68
"192295",294.5,115.5,11546,4253,28,18,19,109,28,792,6795,39,69
"192296",295.5,115.5,11412,4092,25,22,22,100,17,929,7006,26,66
"192297",296.5,115.5,11695,4478,37,13,17,81,30,760,6580,36,72
"192298",297.5,115.5,10441,4363,28,19,14,111,20,511,6210,32,71
"192300",299.5,115.5,11537,4029,23,26,27,96,30,924,6916,31,65
"192301",300.5,115.5,10967,3781,33,23,33,100,24,1062,7214,32,61
"192302",301.5,115.5,11187,3668,35,14,25,78,25,1107,7033,33,59
"192303",302.5,115.5,11050,3641,37,22,36,110,22,1021,6992,36,59
"192304",303.5,115.5,11016,3765,34,23,28,104,16,1157,7037,35,61
"192305",304.5,115.5,11181,3918,30,26,24,95,28,1049,6844,30,63
"192306",305.5,115.5,10971,3823,27,24,33,102,19,969,7044,37,62
"192307",306.5,115.5,9045,3740,29,24,29,85,29,851,6007,34,61
"192308",307.5,115.5,10918,3661,28,25,27,100,29,1026,7176,39,59
"192309",308.5,115.5,10925,3567,31,13,21,116,20,1137,7044,42,58
"192310",309.5,115.5,10791,3587,33,26,31,106,22,1164,7354,23,58
"192428",427.5,115.5,8937,3594,24,28,33,106,19,877,6061,30,58
"192430",429.5,115.5,10474,3478,22,22,29,102,23,1058,6766,40,56
"192433",432.5,115.5,11110,3797,34,27,22,108,21,1036,6919,25,62
"192434",433.5,115.5,10752,3395,25,23,33,81,24,1236,7346,34,55
"192435",434.5,115.5,10845,3705,29,23,33,82,24,1095,6949,30,60
"192436",435.5,115.5,11014,3600,32,30,34,106,24,1023,6974,37,58
"192437",436.5,115.5,10841,3594,34,22,33,94,27,1187,7148,38,58
"192438",437.5,115.5,10566,3454,27,27,31,108,24,1198,7090,42,56
"192439",438.5,115.5,10936,3524,25,23,27,108,18,1159,7100,45,57
"192440",439.5,115.5,11124,3895,37,16,31,101,19,1051,7038,33,63
"192441",440.5,115.5,11127,3672,21,33,27,116,23,1067,6946,20,60
"192442",441.5,115.5,11351,3821,35,18,33,105,18,1037,6809,37,62
"192446",445.5,115.5,10678,3438,17,28,29,111,21,1162,6858,25,56
"192447",446.5,115.5,10948,3686,40,29,35,103,26,958,6855,40,60
"192448",447.5,115.5,10868,3683,29,22,27,89,25,1153,7065,38,60
"192449",448.5,115.5,9561,3224,23,21,23,95,18,803,5786,27,52
"192450",449.5,115.5,10849,3457,28,25,28,97,20,1169,7040,40,56
"192451",450.5,115.5,10835,3634,33,16,29,101,16,1159,7047,35,59
"192452",451.5,115.5,10888,3534,33,25,25,84,25,1143,6993,36,57
"192453",452.5,115.5,10721,3527,35,31,25,103,29,1154,7183,32,57
"192454",453.5,115.5,10635,3494,29,22,28,87,19,1232,7203,34,57
"192455",454.5,115.5,10725,3350,40,19,32,109,16,1294,7292,39,54
"192456",455.5,115.5,11119,3654,20,24,27,87,22,1036,6799,33,59
"192457",456.5,115.5,9826,2942,30,18,34,110,34,1240,6885,26,48
"192458",457.5,115.5,10144,2931,30,20,29,85,14,1259,7222,32,48
"192459",458.5,115.5,10603,3055,20,22,22,103,30,1394,7411,26,50
"192460",459.5,115.5,10626,3211,27,25,28,95,18,1278,7406,36,52
"192461",460.5,115.5,10492,3249,29,29,19,105,26,1242,7499,40,53
"192462",461.5,115.5,10983,3559,29,19,31,102,19,1087,7169,39,58
"192463",462.5,115.5,11384,3938,24,24,30,93,26,967,7045,30,64
"192464",463.5,115.5,11380,3924,31,25,24,100,23,1001,7055,29,64
"192465",464.5,115.5,10734,3348,32,22,30,94,14,1256,7345,38,54
"192466",465.5,115.5,10642,3319,30,25,28,99,25,1241,7321,44,54
"192467",466.5,115.5,10422,3296,28,22,34,95,20,1282,7371,30,54
"192468",467.5,115.5,10530,2987,20,21,24,116,32,1452,7450,36,49
"192470",469.5,115.5,11192,3889,32,24,34,87,25,1010,6678,18,63
"192472",471.5,115.5,10682,3412,29,35,26,94,26,1232,7319,36,55
"192473",472.5,115.5,10092,3318,24,20,35,97,30,1029,6344,30,54
"192474",473.5,115.5,10866,3670,22,20,23,100,25,1159,7272,30,60
"192475",474.5,115.5,10780,3422,19,20,23,101,22,1197,7389,43,56
"192476",475.5,115.5,10769,3322,32,23,35,84,23,1254,7140,41,54
"192477",476.5,115.5,10470,3373,25,25,27,76,33,1227,7176,38,55
"192478",477.5,115.5,10763,3466,37,22,28,106,16,1204,7270,33,56
"192479",478.5,115.5,10709,3366,36,17,26,88,33,1290,7338,33,55
"192480",479.5,115.5,11034,3471,25,20,18,105,19,1164,7166,31,56
"192481",480.5,115.5,10432,3256,32,23,45,96,22,1098,6917,41,53
"192482",481.5,115.5,10591,3163,22,22,24,100,27,1300,7308,39,51
"192483",482.5,115.5,10896,3535,29,23,31,96,24,1171,7037,38,57
"192484",483.5,115.5,11110,3576,38,19,28,105,33,1182,7020,40,58
"192485",484.5,115.5,10810,3460,24,24,21,107,26,1231,7196,35,56
"192486",485.5,115.5,10860,3427,31,20,25,100,24,1177,7190,33,56
"192487",486.5,115.5,10772,3497,26,31,29,100,27,1139,7139,35,57
"192488",487.5,115.5,10696,3374,19,14,23,124,21,1242,7257,35,55
"192489",488.5,115.5,10865,3545,28,25,23,100,24,1081,7139,30,58
"192490",489.5,115.5,11082,3713,30,23,29,109,25,1106,7133,32,60
"192491",490.5,115.5,11156,3651,23,20,30,112,23,1073,6992,32,59
"192492",491.5,115.5,11142,3704,30,20,25,95,18,976,6865,44,60
"192493",492.5,115.5,10886,3574,32,21,32,92,28,1168,6829,33,58
"192494",493.5,115.5,10891,3528,32,27,37,84,22,1142,7099,44,57
"192495",494.5,115.5,10985,3664,27,25,35,91,21,1085,7143,39,59
"192496",495.5,115.5,10903,3625,28,17,27,94,32,1191,7096,37,59
"192497",496.5,115.5,10748,3489,32,23,36,105,27,1118,7301,35,57
"192560",59.5,114.5,12593,5252,41,17,28,84,26,284,6248,40,85
"192571",70.5,114.5,11414,3822,34,20,25,86,22,1014,7142,37,62
"192658",157.5,114.5,10975,3680,22,22,29,114,35,1103,7138,46,60
"192769",268.5,114.5,11338,3844,36,34,38,101,20,977,6962,44,62
"192770",269.5,114.5,10909,3473,33,25,35,86,25,1167,7211,36,56
"192771",270.5,114.5,10839,3492,30,24,25,98,24,1215,7279,36,57
"192772",271.5,114.5,10844,3497,27,26,31,105,24,1192,7225,35,57
"192773",272.5,114.5,10717,3490,27,28,20,103,23,1135,7312,28,57
"192774",273.5,114.5,10566,3323,25,27,30,97,30,1139,6754,28,54
"192785",284.5,114.5,10780,3500,20,28,27,112,29,1146,7072,32,57
"192786",285.5,114.5,10873,3643,24,25,30,108,23,1111,7199,43,59
"192787",286.5,114.5,11327,4087,24,15,23,96,21,936,6961,27,66
"192788",287.5,114.5,11110,3798,29,25,31,84,23,1075,7177,27,62
"192789",288.5,114.5,10937,3297,33,24,23,98,33,1167,7246,33,54
"192790",289.5,114.5,11218,3946,33,13,31,85,17,940,6780,29,64
"192791",290.5,114.5,10816,3446,30,29,34,104,20,1156,7092,26,56
"192792",291.5,114.5,10738,3563,27,26,24,105,19,1174,7251,29,58
"192793",292.5,114.5,10765,3445,28,24,33,101,30,1162,7261,40,56
"192794",293.5,114.5,11401,4025,31,23,30,104,20,913,6882,40,65
"192795",294.5,114.5,11706,4374,33,18,19,91,20,826,6713,39,71
"192796",295.5,114.5,11458,4126,16,22,24,111,24,825,6839,39,67
"192797",296.5,114.5,11968,4306,27,28,25,93,22,721,6503,34,70
"192798",297.5,114.5,12652,4301,39,19,29,43,21,552,2562,30,70
"192800",299.5,114.5,11295,4103,32,24,25,87,26,930,6950,31,66
"192801",300.5,114.5,11005,3695,35,14,28,97,20,1092,7003,36,60
"192802",301.5,114.5,10862,3744,36,20,35,83,19,1065,7145,34,61
"192803",302.5,114.5,10803,3660,31,17,24,104,20,1037,7109,39,59
"192804",303.5,114.5,11126,3659,29,24,27,108,16,1120,7095,34,59
"192805",304.5,114.5,11247,3863,17,34,25,107,28,1064,6894,28,63
"192806",305.5,114.5,11237,3782,29,18,21,96,22,1088,7134,40,61
"192807",306.5,114.5,11137,3739,24,20,19,101,27,1085,7063,29,61
"192808",307.5,114.5,11026,3577,25,26,28,126,18,1051,7199,32,58
"192809",308.5,114.5,10817,3556,30,32,31,86,30,1135,7229,31,58
"192810",309.5,114.5,10969,3539,28,22,28,86,22,1169,7133,38,57
"192811",310.5,114.5,10814,3779,35,61,17,100,25,939,6676,49,61
"192812",311.5,114.5,10527,3508,36,45,29,102,24,1102,6981,38,57
"192930",429.5,114.5,10209,3453,34,23,22,99,15,1115,7141,27,56
"192932",431.5,114.5,10123,3214,27,18,26,103,29,1164,6998,34,52
"192933",432.5,114.5,10961,3745,26,24,25,107,23,1028,6850,47,61
"192934",433.5,114.5,10968,3541,32,13,24,103,26,1132,7207,27,57
"192935",434.5,114.5,10848,3536,36,28,35,100,24,1197,7273,25,57
"192936",435.5,114.5,10872,3688,29,33,26,92,27,1188,6957,37,60
"192937",436.5,114.5,10991,3613,21,18,15,106,21,1087,6882,40,59
"192938",437.5,114.5,10931,3608,27,21,23,108,23,1121,7063,42,59
"192939",438.5,114.5,10895,3564,29,24,38,99,22,1207,7065,36,58
"192940",439.5,114.5,11242,3919,24,28,28,113,22,974,6952,40,64
"192941",440.5,114.5,10992,3763,33,22,25,105,25,1071,7002,34,61
"192942",441.5,114.5,11166,3578,26,23,22,98,27,1195,7103,37,58
"192946",445.5,114.5,11015,3642,31,20,28,86,25,1096,7003,36,59
"192947",446.5,114.5,11105,3797,28,26,27,100,17,1065,7093,33,62
"192948",447.5,114.5,10672,3526,27,22,29,104,27,1108,7081,34,57
"192949",448.5,114.5,10936,3633,21,35,38,96,26,1116,6723,41,59
"192950",449.5,114.5,10934,3517,24,26,30,106,20,1175,7011,28,57
"192951",450.5,114.5,10868,3528,42,27,31,103,21,1196,7160,21,57
"192952",451.5,114.5,10729,3502,24,24,35,87,23,1153,7175,26,57
"192953",452.5,114.5,10576,3308,31,25,24,102,22,1212,7207,32,54
"192954",453.5,114.5,10704,3363,28,25,25,88,17,1238,7285,40,55
"192955",454.5,114.5,10846,3533,29,22,25,111,22,1122,7137,32,57
"192956",455.5,114.5,10582,3330,36,18,33,85,32,1268,7284,43,54
"192957",456.5,114.5,10595,3152,28,29,27,101,18,1345,7565,43,51
"192958",457.5,114.5,10009,2936,26,29,46,89,20,1318,7231,30,48
"192959",458.5,114.5,9847,3013,20,19,39,106,21,1224,6909,39,49
"192960",459.5,114.5,10619,3258,26,27,31,81,25,1310,7336,32,53
"192961",460.5,114.5,10416,3320,25,34,35,83,29,1155,7315,39,54
"192962",461.5,114.5,11334,3837,25,29,25,92,24,1010,7014,36,62
"192963",462.5,114.5,11299,3871,31,16,19,99,24,991,6891,36,63
"192964",463.5,114.5,11142,3817,24,27,22,119,25,1017,6924,45,62
"192965",464.5,114.5,10702,3420,31,28,24,99,26,1208,7095,35,56
"192966",465.5,114.5,10683,3245,30,18,28,90,23,1272,7101,31,53
"192967",466.5,114.5,10524,3219,32,21,37,119,22,1260,7462,35,52
"192968",467.5,114.5,10659,3264,29,18,34,110,29,1318,7231,24,53
"192969",468.5,114.5,10479,3397,36,20,38,92,23,1058,6879,35,55
"192971",470.5,114.5,11003,3532,31,20,26,111,23,1148,7180,42,57
"192974",473.5,114.5,10900,3533,31,15,35,117,28,1174,7158,46,57
"192975",474.5,114.5,10708,3412,30,17,32,102,25,1219,7209,38,55
"192976",475.5,114.5,10639,3435,22,15,27,96,20,1228,7220,36,56
"192977",476.5,114.5,10789,3265,20,19,29,93,27,1266,7313,33,53
"192978",477.5,114.5,10624,3376,40,19,21,87,27,1151,7061,31,55
"192979",478.5,114.5,10663,3338,31,26,40,111,22,1248,7213,37,54
"192980",479.5,114.5,10999,3540,17,22,31,85,21,1219,7169,50,57
"192981",480.5,114.5,10798,3514,34,27,28,96,20,1193,7154,31,57
"192982",481.5,114.5,10792,3329,31,24,40,111,21,1335,7401,36,54
"192983",482.5,114.5,10868,3511,24,32,31,113,20,1100,7317,37,57
"192984",483.5,114.5,10747,3358,34,16,40,106,20,1206,7139,35,55
"192985",484.5,114.5,10504,3405,28,22,40,101,23,1145,7116,32,55
"192986",485.5,114.5,10648,3504,29,34,21,100,21,1263,7271,38,57
"192987",486.5,114.5,11045,3585,24,19,26,102,23,1089,7096,32,58
"192988",487.5,114.5,10894,3449,22,21,22,96,22,1197,7411,40,56
"192989",488.5,114.5,10828,3672,26,26,26,93,17,1155,7145,39,60
"192990",489.5,114.5,10985,3743,33,14,31,103,25,1131,7103,40,61
"192991",490.5,114.5,11187,3751,32,19,32,112,32,1069,6941,22,61
"192992",491.5,114.5,10859,3667,24,28,21,107,24,1118,6888,33,59
"192993",492.5,114.5,10985,3575,31,22,34,93,25,1200,6897,39,58
"192994",493.5,114.5,11017,3779,31,24,28,91,28,1089,7075,31,61
"192995",494.5,114.5,10304,3431,38,21,20,109,25,1210,7177,33,56
"192996",495.5,114.5,10812,3412,23,19,24,89,25,1164,6985,28,55
"192997",496.5,114.5,10901,3447,31,26,30,108,15,1108,7129,41,56
"192998",497.5,114.5,10543,3459,28,19,39,107,30,1141,7122,33,56
"192999",498.5,114.5,10638,3460,22,27,33,103,20,1093,7345,37,56
"193061",60.5,113.5,11034,4260,21,28,40,103,25,525,6345,53,69
"193155",154.5,113.5,9910,3482,23,30,37,86,24,882,6064,38,57
"193156",155.5,113.5,9846,3386,30,15,51,116,23,1005,7090,35,55
"193161",160.5,113.5,10287,3136,31,21,41,107,23,1206,7145,35,51
"193268",267.5,113.5,11145,3757,32,25,30,85,26,997,6965,38,61
"193269",268.5,113.5,11006,3583,21,20,25,99,24,1109,7212,30,58
"193270",269.5,113.5,11000,3804,31,24,29,114,21,1056,6903,41,62
"193271",270.5,113.5,11005,3661,23,20,29,102,18,1092,7007,35,59
"193272",271.5,113.5,10808,3416,20,25,27,87,24,1224,7274,30,55
"193273",272.5,113.5,11000,3626,28,28,26,87,23,1235,7152,48,59
"193274",273.5,113.5,10774,3587,24,19,32,92,23,1003,6777,41,58
"193285",284.5,113.5,10014,3392,36,28,33,96,26,1107,6822,37,55
"193286",285.5,113.5,10700,3631,25,19,28,93,29,1120,7102,32,59
"193287",286.5,113.5,11379,4010,27,23,27,106,23,913,6948,36,65
"193288",287.5,113.5,11128,3714,35,22,25,89,19,948,7003,42,60
