"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"19139",138.5,173.5,4793,5627,11,88,38,40,3,82,5457,18,88
"19166",165.5,173.5,4931,5611,9,87,26,46,2,84,5521,16,87
"19167",166.5,173.5,4892,5658,14,83,36,33,5,79,5448,15,88
"19168",167.5,173.5,4770,5839,12,79,44,42,0,95,5591,16,91
"19169",168.5,173.5,4882,5731,11,75,42,28,5,98,5324,16,89
"19170",169.5,173.5,4848,5482,13,113,44,46,2,120,5522,19,85
"19224",223.5,173.5,4788,5398,5,81,44,40,2,111,5579,15,84
"19225",224.5,173.5,4579,5135,10,80,40,27,5,114,5671,19,80
"19226",225.5,173.5,4635,5302,11,94,41,32,3,119,5762,13,83
"19227",226.5,173.5,4785,5461,10,73,45,27,3,115,5700,20,85
"19229",228.5,173.5,4822,5292,17,88,40,39,4,127,5530,21,83
"19230",229.5,173.5,4675,5316,10,102,44,35,6,124,5707,15,83
"19231",230.5,173.5,4679,5357,14,81,36,31,3,112,5750,27,84
"19232",231.5,173.5,4726,5328,11,97,40,34,3,129,5753,18,83
"19239",238.5,173.5,4881,5564,15,97,49,22,8,94,5654,31,87
"19240",239.5,173.5,4772,5787,10,80,44,29,1,91,5418,22,90
"19374",123.5,172.5,4794,5698,11,93,33,32,2,85,5607,20,89
"19382",131.5,172.5,4884,5882,16,82,43,34,0,93,5523,29,91
"19383",132.5,172.5,4788,5733,11,98,46,30,1,77,5516,11,89
"19384",133.5,172.5,4829,5731,9,77,32,38,5,104,5651,22,89
"19385",134.5,172.5,4766,5718,16,85,32,33,1,80,5527,20,89
"19386",135.5,172.5,4942,5790,12,81,27,35,1,63,5505,27,90
"19387",136.5,172.5,4917,5795,10,69,40,30,1,92,5521,12,90
"19388",137.5,172.5,4808,5584,8,82,47,27,3,89,5583,18,87
"19389",138.5,172.5,4820,5422,8,100,44,34,6,132,5690,14,85
"19390",139.5,172.5,4813,5674,13,101,39,32,6,99,5640,14,88
"19416",165.5,172.5,4829,5722,15,90,37,34,3,69,5468,15,89
"19417",166.5,172.5,4894,5893,11,98,35,28,6,94,5457,18,91
"19418",167.5,172.5,5060,5698,15,99,39,31,3,93,5614,20,89
"19419",168.5,172.5,4858,5710,10,97,36,27,2,73,5514,18,89
"19420",169.5,172.5,4862,5828,11,79,49,38,5,114,5525,17,90
"19421",170.5,172.5,4798,5607,20,94,44,40,4,78,5564,15,87
"19474",223.5,172.5,4738,5387,10,97,49,49,2,120,5629,23,84
"19475",224.5,172.5,4685,5463,8,90,44,25,6,100,5681,20,85
"19476",225.5,172.5,4652,5253,15,76,31,35,1,136,5672,12,82
"19477",226.5,172.5,4651,5497,12,79,45,45,1,109,5685,19,86
"19479",228.5,172.5,4799,5494,9,83,37,39,2,105,5610,21,86
"19480",229.5,172.5,4685,5489,6,95,55,35,5,138,5662,28,86
"19481",230.5,172.5,4634,5283,11,93,40,34,3,130,5748,24,83
"19482",231.5,172.5,4689,5194,13,83,35,29,5,145,5733,26,81
"19483",232.5,172.5,4667,5423,6,82,37,38,3,120,5538,22,85
"19484",233.5,172.5,4674,5239,20,93,31,29,3,138,5832,18,82
"19489",238.5,172.5,4783,5483,9,77,28,24,6,83,5489,23,85
"19490",239.5,172.5,4937,5416,7,96,33,28,3,126,5579,18,84
"19624",123.5,171.5,4787,5701,17,95,52,25,5,93,5575,16,89
"19625",124.5,171.5,4719,5657,14,76,32,32,4,98,5609,17,88
"19626",125.5,171.5,4763,5378,6,100,45,26,2,166,5661,17,84
"19627",126.5,171.5,4899,5888,9,86,44,30,4,75,5420,24,91
"19636",135.5,171.5,4835,5805,9,86,39,38,2,72,5429,19,90
"19639",138.5,171.5,4667,5518,8,88,34,57,4,106,5479,18,86
"19640",139.5,171.5,4838,5598,17,91,50,34,4,69,5581,19,87
"19641",140.5,171.5,4854,5704,15,86,42,30,2,84,5446,16,89
"19642",141.5,171.5,4874,5671,7,91,23,47,4,68,5548,22,88
"19643",142.5,171.5,4667,5590,12,117,34,45,5,89,5526,26,87
"19666",165.5,171.5,4720,5589,14,87,37,50,2,90,5510,11,87
"19667",166.5,171.5,4713,5574,8,86,49,40,1,117,5704,21,87
"19671",170.5,171.5,4900,5475,11,80,38,34,4,109,5520,15,85
"19672",171.5,171.5,4868,5732,12,99,31,32,7,93,5609,21,89
"19673",172.5,171.5,4908,5748,7,98,33,41,6,88,5536,24,89
"19674",173.5,171.5,4744,5646,9,98,37,29,6,83,5526,13,88
"19675",174.5,171.5,4700,5801,10,111,39,48,2,97,5658,25,90
"19724",223.5,171.5,4665,5415,13,92,52,31,2,128,5854,17,84
"19726",225.5,171.5,4803,5237,20,77,41,32,3,129,5616,15,82
"19727",226.5,171.5,4659,5385,15,85,44,31,2,124,5734,11,84
"19731",230.5,171.5,4789,5430,12,79,34,31,3,104,5602,17,85
"19732",231.5,171.5,4676,5164,14,95,48,43,5,135,5615,33,81
"19733",232.5,171.5,4632,5251,9,95,35,39,4,137,5810,28,82
"19734",233.5,171.5,4589,5157,10,89,47,37,2,141,5721,24,81
"19735",234.5,171.5,4514,5171,8,107,35,22,2,135,5722,25,81
"19873",122.5,170.5,4854,5296,15,112,37,51,2,139,5800,18,83
"19874",123.5,170.5,4864,5682,15,96,40,30,2,99,5536,20,88
"19875",124.5,170.5,4935,5823,14,77,32,25,6,79,5574,13,90
"19876",125.5,170.5,4906,5742,14,79,46,34,2,112,5570,13,89
"19878",127.5,170.5,4843,5868,18,78,37,33,3,63,5419,24,91
"19882",131.5,170.5,4879,5876,13,93,41,35,1,82,5532,16,91
"19883",132.5,170.5,4901,5694,16,92,39,28,2,97,5614,19,88
"19892",141.5,170.5,4914,5595,7,74,53,30,3,107,5549,15,87
"19893",142.5,170.5,4870,5532,14,76,45,37,5,100,5571,20,86
"19894",143.5,170.5,4842,5712,11,80,46,33,5,92,5595,20,89
"19913",162.5,170.5,4628,5647,8,90,44,32,2,112,5631,28,88
"19914",163.5,170.5,4676,5429,10,89,45,34,1,124,5515,15,85
"19915",164.5,170.5,4630,5257,11,98,59,27,4,126,5640,23,82
"19916",165.5,170.5,4532,5343,10,93,32,42,4,134,5566,21,83
"19917",166.5,170.5,4719,5542,9,91,38,32,0,128,5743,25,86
"19920",169.5,170.5,4809,5672,7,71,27,27,2,111,5539,9,88
"19921",170.5,170.5,4730,5722,11,93,35,33,2,113,5650,15,89
"19922",171.5,170.5,4861,5534,10,75,41,54,4,100,5707,22,86
"19923",172.5,170.5,4800,5509,10,82,32,32,2,100,5620,17,86
"19974",223.5,170.5,4666,5507,11,80,45,29,5,116,5760,16,86
"19975",224.5,170.5,4759,5294,17,74,48,43,2,126,5709,19,83
"19976",225.5,170.5,4622,5130,9,80,45,37,4,133,5845,20,80
"19977",226.5,170.5,4433,5235,12,111,39,47,3,125,5632,33,82
"19979",228.5,170.5,4582,5231,15,86,58,34,0,128,5497,17,82
"19980",229.5,170.5,4588,5461,14,89,44,37,2,127,5589,21,85
"19982",231.5,170.5,4804,5126,12,86,73,41,1,107,5829,17,80
"19983",232.5,170.5,4623,5373,13,77,46,32,0,159,5669,21,84
"19984",233.5,170.5,4683,5219,9,72,39,34,2,139,5746,21,82
"19985",234.5,170.5,4604,5192,11,77,42,33,3,140,5768,23,81
"19986",235.5,170.5,4601,5218,10,113,40,53,4,137,5687,26,82
"20123",122.5,169.5,4963,5648,8,84,38,31,7,74,5593,17,88
"20124",123.5,169.5,4779,5716,13,95,31,38,2,96,5626,17,89
"20125",124.5,169.5,4891,5654,14,83,33,43,5,84,5707,25,88
"20126",125.5,169.5,4959,5766,9,85,43,45,1,75,5495,17,89
"20127",126.5,169.5,4969,5672,5,79,37,28,2,79,5550,27,88
"20128",127.5,169.5,4927,5800,7,80,37,31,3,97,5456,18,90
"20129",128.5,169.5,4888,5738,11,66,35,30,3,105,5551,23,89
"20130",129.5,169.5,4731,5499,12,108,38,44,4,86,5542,30,86
"20131",130.5,169.5,5026,5776,16,77,34,21,2,74,5462,14,90
"20132",131.5,169.5,4918,5974,14,62,29,37,3,63,5250,28,92
"20133",132.5,169.5,4862,5731,10,83,45,36,1,84,5347,20,89
"20136",135.5,169.5,4808,5701,12,83,35,45,3,61,5351,15,89
"20139",138.5,169.5,4902,5812,10,74,37,33,1,73,5475,19,90
"20140",139.5,169.5,4773,5590,8,71,40,39,3,101,5547,12,87
"20141",140.5,169.5,4704,5496,21,84,37,39,2,102,5533,23,86
"20142",141.5,169.5,4620,5620,14,125,36,59,4,104,5507,20,87
"20143",142.5,169.5,4634,5222,7,108,38,47,4,143,5781,22,82
"20144",143.5,169.5,4780,5736,13,82,39,39,4,90,5494,15,89
"20163",162.5,169.5,4725,5452,13,77,65,36,6,122,5849,24,85
"20164",163.5,169.5,4861,5508,6,78,48,34,3,109,5766,16,86
"20165",164.5,169.5,4695,5485,8,104,39,48,4,109,5595,25,85
"20166",165.5,169.5,4819,5585,12,69,47,37,4,95,5589,18,87
"20169",168.5,169.5,4804,5618,14,85,40,41,2,98,5508,16,87
"20170",169.5,169.5,4663,5559,17,106,45,34,4,106,5624,16,87
"20224",223.5,169.5,4878,5384,7,84,43,39,2,115,5586,27,84
"20225",224.5,169.5,4572,5255,7,75,54,39,3,153,5679,15,82
"20226",225.5,169.5,4773,5227,12,69,43,38,0,133,5773,23,82
"20227",226.5,169.5,4651,5311,14,105,53,36,4,107,5741,22,83
"20228",227.5,169.5,4601,4996,7,104,56,44,1,142,5749,19,78
"20230",229.5,169.5,4754,5602,6,96,50,33,1,108,5609,23,87
"20231",230.5,169.5,4714,5379,12,96,52,39,3,102,5598,20,84
"20232",231.5,169.5,4708,5486,10,91,36,33,4,93,5551,16,85
"20233",232.5,169.5,4760,5398,11,84,28,43,2,96,5793,20,84
"20234",233.5,169.5,4705,5460,6,72,39,40,4,129,5648,17,85
"20235",234.5,169.5,4662,5535,12,74,29,29,1,111,5737,23,86
"20236",235.5,169.5,4640,5292,11,77,38,34,4,142,5630,23,83
"20373",122.5,168.5,4801,5739,14,97,33,35,4,64,5539,13,89
"20374",123.5,168.5,4880,5732,11,88,50,34,1,82,5551,15,89
"20375",124.5,168.5,4900,5694,17,97,32,28,4,74,5381,13,88
"20376",125.5,168.5,4764,5538,15,91,59,30,3,104,5710,12,86
"20377",126.5,168.5,4718,5566,13,68,31,46,6,105,5669,12,87
"20378",127.5,168.5,4860,5697,15,77,34,42,4,98,5604,17,89
"20379",128.5,168.5,4829,5669,5,81,36,33,4,76,5529,22,88
"20380",129.5,168.5,4839,5831,17,71,26,41,2,85,5500,17,90
"20381",130.5,168.5,4870,5860,9,89,42,44,3,62,5442,18,91
"20384",133.5,168.5,4883,5331,15,77,55,30,1,97,5475,24,83
"20386",135.5,168.5,4920,5801,14,78,26,40,1,85,5510,20,90
"20387",136.5,168.5,4756,5768,10,95,36,24,4,81,5401,21,90
"20388",137.5,168.5,4790,5765,11,72,41,33,1,80,5404,18,89
"20389",138.5,168.5,4876,5643,11,66,46,24,1,77,5515,13,88
"20390",139.5,168.5,4748,5796,11,91,32,26,2,91,5528,20,90
"20391",140.5,168.5,4955,5777,11,79,31,39,3,75,5537,30,90
"20393",142.5,168.5,4992,5846,9,75,35,30,2,79,5413,15,91
"20394",143.5,168.5,4983,5712,12,79,36,40,3,88,5533,22,89
"20395",144.5,168.5,4886,5646,13,72,38,31,1,92,5551,22,88
"20413",162.5,168.5,4773,5702,15,106,38,40,2,111,5572,26,89
"20414",163.5,168.5,4761,5469,11,106,37,28,7,116,5712,20,85
"20474",223.5,168.5,4841,5440,13,71,42,28,2,117,5604,19,85
"20475",224.5,168.5,4610,5148,9,69,28,30,3,155,5989,17,81
"20476",225.5,168.5,4716,5265,11,64,44,28,1,133,5770,16,82
"20477",226.5,168.5,4597,5412,14,93,44,34,2,95,5542,25,84
"20478",227.5,168.5,4621,5179,7,82,42,37,1,151,5757,21,81
"20479",228.5,168.5,4517,5346,20,95,49,41,2,103,5498,14,83
"20480",229.5,168.5,4491,5193,8,93,36,37,2,139,5706,19,81
"20481",230.5,168.5,4710,5374,14,87,43,36,1,152,5722,19,84
"20482",231.5,168.5,4687,5258,11,110,45,31,5,100,5675,20,82
"20483",232.5,168.5,4716,5135,6,87,59,31,6,128,5634,31,80
"20484",233.5,168.5,4621,5552,14,106,34,38,5,106,5670,23,86
"20485",234.5,168.5,4726,5437,13,86,38,37,4,131,5608,15,85
"20486",235.5,168.5,4631,5283,14,97,31,42,4,139,5683,22,83
"20623",122.5,167.5,4938,5570,16,98,34,36,4,81,5411,21,87
"20624",123.5,167.5,4756,5758,9,104,26,34,1,79,5520,22,89
"20625",124.5,167.5,4789,5555,11,92,54,29,2,100,5636,23,86
"20626",125.5,167.5,4883,5646,13,84,55,48,2,103,5670,18,88
"20627",126.5,167.5,4994,5822,7,80,40,33,3,84,5632,15,90
"20630",129.5,167.5,4930,5676,14,75,31,33,4,95,5582,19,88
"20631",130.5,167.5,4919,5907,12,99,44,49,3,54,5434,21,92
"20632",131.5,167.5,4705,5582,14,119,56,42,5,84,5505,20,87
"20633",132.5,167.5,4801,5777,12,70,43,38,4,97,5620,10,90
"20634",133.5,167.5,4863,5767,18,78,44,29,2,79,5598,11,90
"20635",134.5,167.5,4840,5665,10,79,33,40,5,91,5427,25,88
"20636",135.5,167.5,4600,5413,12,110,47,46,2,99,5599,29,84
"20640",139.5,167.5,4936,5389,10,84,75,51,4,105,5610,21,84
"20644",143.5,167.5,4860,5579,8,98,39,35,1,95,5662,27,87
"20645",144.5,167.5,4784,5457,12,105,46,37,3,90,5655,27,85
"20646",145.5,167.5,4912,5685,15,77,38,37,6,89,5571,17,88
"20724",223.5,167.5,4784,5317,13,91,36,34,3,125,5772,23,83
"20725",224.5,167.5,4564,5127,9,89,39,30,1,140,5706,24,80
"20726",225.5,167.5,4618,5279,12,81,32,37,4,157,5740,18,83
"20727",226.5,167.5,4626,5368,10,81,48,32,4,155,5621,19,84
"20729",228.5,167.5,4606,5251,11,91,48,41,6,105,5530,24,82
"20730",229.5,167.5,4621,5517,10,98,41,36,4,105,5431,24,86
"20731",230.5,167.5,4643,5455,12,96,47,40,7,106,5619,22,85
"20732",231.5,167.5,4828,5422,18,66,46,29,6,97,5655,12,85
"20733",232.5,167.5,4808,5466,10,87,34,39,5,144,5785,23,85
"20734",233.5,167.5,4785,5504,16,75,41,25,5,109,5512,16,86
"20735",234.5,167.5,4748,5415,9,90,33,42,5,131,5635,20,84
"20736",235.5,167.5,4651,5186,9,111,45,28,2,140,5634,18,81
"20873",122.5,166.5,4948,5709,14,91,50,40,2,86,5529,12,89
"20874",123.5,166.5,4854,5576,15,91,51,37,6,90,5611,28,87
"20875",124.5,166.5,4839,5630,12,79,47,34,5,96,5660,24,88
"20876",125.5,166.5,5000,5706,13,83,44,34,2,81,5456,18,89
"20877",126.5,166.5,4914,5722,15,92,50,29,2,77,5438,15,89
"20880",129.5,166.5,4717,5612,18,84,43,30,3,85,5499,24,87
"20881",130.5,166.5,4830,5668,19,77,46,32,1,107,5556,17,88
"20882",131.5,166.5,4838,5551,9,84,39,33,0,85,5581,14,86
"20883",132.5,166.5,4883,5650,16,77,41,35,3,86,5444,21,88
"20884",133.5,166.5,4771,5328,14,89,49,26,8,151,5763,17,83
"20885",134.5,166.5,4885,5412,16,87,37,30,5,99,5580,22,84
"20886",135.5,166.5,4797,5829,8,103,49,29,1,82,5393,21,90
"20892",141.5,166.5,4845,4957,13,85,69,47,2,124,5769,25,78
"20893",142.5,166.5,4955,5755,16,81,43,29,4,72,5501,17,89
"20894",143.5,166.5,5021,5672,8,68,33,51,4,73,5733,18,88
"20895",144.5,166.5,4866,5853,12,83,30,44,2,88,5646,17,91
"20896",145.5,166.5,4871,5751,12,98,40,47,2,81,5685,17,89
"20926",175.5,166.5,4629,5356,12,108,39,23,1,117,5616,25,84
"20974",223.5,166.5,4726,5479,8,84,45,34,1,127,5651,24,85
"20975",224.5,166.5,4843,5455,14,83,37,40,6,110,5538,16,85
"20976",225.5,166.5,4625,5207,13,86,44,34,1,156,5779,12,81
"20977",226.5,166.5,4520,5233,12,88,48,43,3,127,5734,18,82
"20979",228.5,166.5,4464,5231,12,99,40,47,4,134,5631,27,82
"20980",229.5,166.5,4649,5346,14,82,40,35,5,110,5700,17,83
"20981",230.5,166.5,4683,5426,12,81,37,25,4,112,5581,26,85
"20982",231.5,166.5,4717,5355,15,81,36,27,2,122,5545,24,84
"20983",232.5,166.5,4808,5459,9,89,37,29,2,100,5452,17,85
"20984",233.5,166.5,4887,5474,13,76,42,51,3,113,5606,18,85
"20985",234.5,166.5,4596,5429,11,89,48,36,2,119,5666,32,85
"20986",235.5,166.5,4656,5405,7,82,43,26,4,126,5782,17,84
"21124",123.5,165.5,4828,5652,14,83,33,36,4,94,5618,22,88
"21125",124.5,165.5,4803,5744,7,62,25,36,3,100,5477,20,89
"21126",125.5,165.5,4858,5607,10,80,36,39,2,87,5586,20,87
"21127",126.5,165.5,4892,5722,16,82,42,31,0,90,5436,15,89
"21128",127.5,165.5,4794,5923,17,77,29,42,0,76,5444,19,92
"21129",128.5,165.5,4716,5616,14,77,37,36,3,90,5510,24,87
"21130",129.5,165.5,4908,5690,12,98,26,38,3,86,5517,12,88
"21131",130.5,165.5,4901,5770,11,83,47,26,1,73,5435,19,90
"21134",133.5,165.5,4969,5745,13,90,43,30,2,77,5522,16,89
"21135",134.5,165.5,4896,5571,9,98,27,42,0,74,5420,17,87
"21136",135.5,165.5,4867,5519,14,76,31,47,1,102,5477,20,86
"21137",136.5,165.5,4781,5820,6,83,40,36,2,84,5408,13,90
"21138",137.5,165.5,4919,5771,13,67,37,25,6,69,5470,15,90
"21139",138.5,165.5,4826,5682,12,66,56,38,5,109,5369,20,88
"21140",139.5,165.5,4917,5640,16,84,46,41,2,93,5676,18,88
"21146",145.5,165.5,4907,5795,8,96,32,41,2,98,5726,30,90
"21175",174.5,165.5,4710,5124,15,98,39,36,6,151,5874,22,80
"21225",224.5,165.5,4728,5507,14,103,40,33,2,129,5568,14,86
"21226",225.5,165.5,4747,5380,11,81,40,43,5,122,5686,19,84
"21227",226.5,165.5,4711,5126,16,75,47,39,5,156,5830,34,80
"21230",229.5,165.5,4771,5147,12,67,43,46,1,139,5752,16,81
"21231",230.5,165.5,4774,5242,13,98,30,32,5,146,5753,23,82
"21232",231.5,165.5,4713,5298,13,86,42,43,3,114,5675,19,83
"21233",232.5,165.5,4677,5398,11,77,44,26,2,108,5598,20,84
"21234",233.5,165.5,4664,5305,7,73,33,40,3,129,5687,14,83
"21235",234.5,165.5,4685,5217,11,68,48,43,4,140,5810,17,82
"21236",235.5,165.5,4691,5236,12,82,33,37,1,139,5767,19,82
"21374",123.5,164.5,4955,5759,11,88,40,33,5,73,5606,19,89
"21375",124.5,164.5,4893,5755,20,87,29,26,3,105,5418,22,89
"21376",125.5,164.5,4776,5766,10,108,40,44,0,86,5631,29,89
"21377",126.5,164.5,4752,5677,13,117,50,47,4,88,5576,19,88
"21378",127.5,164.5,4917,5631,12,77,39,42,3,75,5493,18,88
"21379",128.5,164.5,4697,5484,11,107,38,58,1,114,5560,29,85
"21381",130.5,164.5,4979,5634,11,82,32,35,7,67,5509,14,88
"21384",133.5,164.5,4855,5724,12,91,30,36,1,82,5409,11,89
"21385",134.5,164.5,4683,5607,12,62,39,29,0,93,5560,17,87
"21386",135.5,164.5,4683,5424,15,81,36,28,4,110,5679,19,85
"21387",136.5,164.5,4790,5436,12,76,43,34,2,105,5654,18,85
"21388",137.5,164.5,4921,5797,12,90,34,39,3,63,5467,11,90
"21391",140.5,164.5,4848,4983,5,92,99,36,3,121,5932,19,78
"21392",141.5,164.5,4780,5836,5,84,38,31,4,83,5553,19,91
"21393",142.5,164.5,4871,5682,19,78,42,36,4,96,5629,27,88
"21427",176.5,164.5,4769,5592,15,94,62,36,4,80,5486,20,87
"21480",229.5,164.5,4663,5258,14,83,34,30,1,156,5750,21,82
"21481",230.5,164.5,4741,5333,12,78,45,33,3,145,5767,17,83
"21482",231.5,164.5,4661,5179,5,96,47,29,5,134,5678,34,81
"21483",232.5,164.5,4693,5175,15,77,46,32,1,145,5603,20,81
"21484",233.5,164.5,4658,5338,10,87,44,34,1,132,5785,20,83
"21485",234.5,164.5,4722,5271,8,83,34,30,2,141,5815,18,82
"21624",123.5,163.5,4809,5745,14,94,49,39,2,84,5560,16,89
"21625",124.5,163.5,4863,5787,10,90,41,29,2,84,5444,15,90
"21626",125.5,163.5,4799,5630,9,83,38,35,5,94,5326,21,88
"21627",126.5,163.5,4845,5697,12,91,38,35,1,96,5636,21,89
"21628",127.5,163.5,4806,5813,15,85,35,39,2,77,5534,14,90
"21629",128.5,163.5,4770,5647,10,91,44,37,1,96,5423,23,88
"21630",129.5,163.5,4849,5771,15,103,38,34,2,94,5499,21,90
"21631",130.5,163.5,4780,5826,16,80,40,35,5,84,5569,17,90
"21632",131.5,163.5,4877,5704,13,103,41,39,3,90,5528,21,89
"21636",135.5,163.5,4743,5633,9,91,30,38,3,77,5661,21,88
"21637",136.5,163.5,4817,5662,8,86,39,31,5,101,5532,18,88
"21674",173.5,163.5,4666,5126,12,109,73,42,2,153,5844,25,80
"21675",174.5,163.5,4681,5173,10,91,40,33,2,140,5724,14,81
"21676",175.5,163.5,4701,5599,13,104,51,35,3,81,5417,25,87
"21677",176.5,163.5,4819,5912,13,92,38,27,2,77,5510,16,92
"21731",230.5,163.5,4805,5337,15,85,43,29,4,120,5590,18,83
"21732",231.5,163.5,4750,5312,13,105,44,34,4,149,5593,14,83
"21733",232.5,163.5,4709,5283,11,81,25,41,9,139,5582,14,83
"21741",240.5,163.5,4700,5404,11,96,36,45,5,141,5687,15,84
"21874",123.5,162.5,4848,5518,8,90,50,36,2,84,5463,24,86
"21875",124.5,162.5,4896,5742,6,92,29,22,6,90,5482,19,89
"21924",173.5,162.5,4739,5267,11,100,58,30,4,125,5724,11,82
"21925",174.5,162.5,4885,5704,6,114,29,46,1,93,5458,26,89
"21926",175.5,162.5,4731,5665,15,83,44,34,2,81,5463,18,88
"21927",176.5,162.5,4565,5607,15,76,42,32,2,91,5360,16,87
"21928",177.5,162.5,4640,5707,11,84,41,42,4,76,5596,16,89
"21929",178.5,162.5,4729,5273,9,102,48,27,4,133,5770,18,82
"21991",240.5,162.5,4844,5550,11,92,30,29,2,95,5492,23,86
"21992",241.5,162.5,4634,5616,15,88,48,31,3,92,5606,26,87
"21993",242.5,162.5,4786,5712,13,81,43,34,5,95,5428,14,89
"21994",243.5,162.5,4810,5637,20,95,38,21,2,79,5422,16,88
"22174",173.5,161.5,4895,5340,6,106,45,28,5,97,5648,22,83
"22175",174.5,161.5,4832,5610,16,98,30,40,4,83,5503,19,87
"22176",175.5,161.5,4844,5649,9,75,44,38,3,111,5615,18,88
"22177",176.5,161.5,4830,5744,11,77,31,41,5,86,5601,27,89
"22178",177.5,161.5,4803,5711,11,77,35,23,2,71,5482,13,89
"22179",178.5,161.5,4924,5649,13,89,30,35,3,92,5581,15,88
"22180",179.5,161.5,4701,5408,9,86,51,34,4,104,5703,10,84
"22238",237.5,161.5,4520,5159,11,112,53,49,3,124,5635,19,81
"22239",238.5,161.5,4720,5347,18,88,61,37,4,99,5481,20,83
"22240",239.5,161.5,4859,5621,15,92,33,28,1,86,5453,18,87
"22241",240.5,161.5,4844,5608,11,84,40,32,0,89,5449,16,87
"22242",241.5,161.5,4797,5607,9,75,31,53,3,108,5561,13,87
"22243",242.5,161.5,4602,5434,5,111,37,44,4,115,5694,23,85
"22244",243.5,161.5,4607,5659,9,108,46,46,2,108,5528,25,88
"22245",244.5,161.5,4796,5639,13,83,36,23,5,79,5767,12,88
"22246",245.5,161.5,4742,5862,18,86,47,30,4,107,5500,15,91
"22424",173.5,160.5,4611,5124,8,112,54,41,1,127,5794,19,80
"22425",174.5,160.5,4810,5607,13,80,49,33,1,79,5613,15,87
"22426",175.5,160.5,4968,5730,9,79,37,30,3,89,5593,16,89
"22427",176.5,160.5,4935,5635,12,80,58,37,4,110,5550,18,88
"22428",177.5,160.5,4850,5806,14,83,34,34,5,102,5594,24,90
"22429",178.5,160.5,4875,5710,14,73,27,28,4,101,5594,16,89
"22430",179.5,160.5,4757,5573,11,98,33,37,1,94,5541,19,87
"22486",235.5,160.5,4672,5010,9,85,65,33,5,180,5794,26,79
"22487",236.5,160.5,4791,5280,15,111,40,48,3,107,5816,29,83
"22488",237.5,160.5,4886,5704,16,89,34,36,5,86,5536,12,89
"22489",238.5,160.5,4810,5754,15,81,42,29,1,91,5504,18,89
"22490",239.5,160.5,4838,5695,5,85,43,34,2,82,5529,18,88
"22491",240.5,160.5,4745,5625,12,64,44,42,4,83,5525,13,87
"22492",241.5,160.5,4818,5726,13,82,35,34,0,84,5457,12,89
"22493",242.5,160.5,4839,5466,14,85,35,40,6,97,5489,10,85
"22495",244.5,160.5,4820,5521,15,81,52,24,1,100,5624,16,86
"22496",245.5,160.5,4787,5434,9,95,29,36,4,91,5481,19,85
"22497",246.5,160.5,4789,5565,17,86,36,28,2,104,5566,21,87
"22498",247.5,160.5,4763,5644,8,102,39,28,1,104,5461,16,88
"22626",125.5,159.5,4908,5533,16,99,40,25,4,95,5570,15,86
"22627",126.5,159.5,4708,5256,9,87,45,34,1,127,5848,16,82
"22674",173.5,159.5,4581,5007,14,118,73,36,4,150,5981,20,79
"22676",175.5,159.5,4833,5574,13,98,40,42,2,94,5703,18,87
"22677",176.5,159.5,4892,5760,17,92,36,31,1,72,5465,19,89
"22678",177.5,159.5,4967,5822,11,89,33,26,2,87,5514,15,90
"22679",178.5,159.5,4912,5750,12,79,38,34,0,80,5583,18,89
"22680",179.5,159.5,4903,5663,13,87,37,43,3,77,5609,27,88
"22736",235.5,159.5,4851,5537,12,91,34,35,2,96,5575,21,86
"22737",236.5,159.5,4861,5615,15,88,37,39,5,83,5447,19,87
"22738",237.5,159.5,4767,5699,19,93,38,30,1,99,5413,18,89
"22739",238.5,159.5,4706,5527,16,97,43,49,4,91,5526,22,86
"22740",239.5,159.5,4560,5518,12,110,32,39,5,95,5580,17,86
"22741",240.5,159.5,4641,5416,17,86,59,37,3,117,5736,22,84
"22742",241.5,159.5,4814,5674,16,95,30,38,3,123,5590,26,88
"22743",242.5,159.5,4849,5581,12,86,39,39,5,120,5671,24,87
"22746",245.5,159.5,4516,5021,10,114,69,41,5,128,5829,20,79
"22749",248.5,159.5,4903,5655,18,99,35,33,4,105,5672,16,88
"22750",249.5,159.5,4793,5626,7,76,31,33,1,98,5503,16,87
"22875",124.5,158.5,4875,5538,14,75,50,34,5,98,5594,18,86
"22876",125.5,158.5,4645,5709,14,81,40,39,3,99,5608,20,89
"22877",126.5,158.5,4795,5770,9,85,42,38,4,101,5616,15,90
"22879",128.5,158.5,4808,5598,13,124,30,38,6,83,5605,29,87
"22925",174.5,158.5,4723,5448,10,92,25,38,2,109,5860,21,85
"22926",175.5,158.5,4732,5346,7,88,54,32,4,104,5735,26,83
"22927",176.5,158.5,4932,5730,10,109,34,38,2,92,5517,14,89
"22986",235.5,158.5,4794,5690,13,88,40,31,4,82,5460,11,88
"22987",236.5,158.5,4836,5654,12,78,35,38,2,96,5533,19,88
"22988",237.5,158.5,4758,5638,10,83,40,28,1,92,5502,12,88
"22990",239.5,158.5,4747,5557,10,91,42,35,1,82,5523,14,87
"22997",246.5,158.5,4712,5678,14,106,48,46,4,94,5513,23,88
"22999",248.5,158.5,4856,5767,8,84,57,29,3,77,5397,21,90
"23000",249.5,158.5,4895,5907,12,97,35,34,6,88,5512,24,92
"23122",121.5,157.5,4811,5479,25,78,45,33,4,110,5614,15,85
"23123",122.5,157.5,4900,5749,17,82,32,31,5,67,5494,28,89
